TIME,BJD_TDB,PDCSAP_FLUX,PDCSAP_FLUX_ERR,SAP_FLUX,SAP_FLUX_ERR,QUALITY,CADENCENO,rel_flux,OBJECT,TICID,SECTOR,CAMERA,CCD,MISSION
1354.1036415045699,2458354.1036415044,,,34753.85546875,20.572092056274414,168,91186,,TIC 29781292,29781292,2,4,2,TESS
1354.1050303961454,2458354.105030396,,,36784.234375,21.115110397338867,32,91187,,TIC 29781292,29781292,2,4,2,TESS
1354.1064192877195,2458354.1064192876,,,37257.953125,21.246501922607422,32,91188,,TIC 29781292,29781292,2,4,2,TESS
1354.1078081792946,2458354.107808179,,,37375.34375,21.28173065185547,32,91189,,TIC 29781292,29781292,2,4,2,TESS
1354.10919707087,2458354.109197071,,,37393.828125,21.289464950561523,32,91190,,TIC 29781292,29781292,2,4,2,TESS
1354.1105859625038,2458354.1105859624,42102.9453125,24.07986068725586,37414.55078125,21.297496795654297,0,91191,0.9996325464770277,TIC 29781292,29781292,2,4,2,TESS
1354.1119748540793,2458354.111974854,42127.18359375,24.090240478515625,37449.859375,21.30667495727539,0,91192,1.0002080258081845,TIC 29781292,29781292,2,4,2,TESS
1354.1133637456537,2458354.1133637456,,,37313.9375,21.27651023864746,128,91193,,TIC 29781292,29781292,2,4,2,TESS
1354.1147526372868,2458354.114752637,42100.32421875,24.065994262695312,37381.3828125,21.285232543945312,0,91194,0.9995703149490333,TIC 29781292,29781292,2,4,2,TESS
1354.1161415288623,2458354.116141529,42138.7890625,24.100393295288086,37481.6953125,21.315656661987305,0,91195,1.000483569578187,TIC 29781292,29781292,2,4,2,TESS
1354.1175304204955,2458354.1175304204,42128.171875,24.096080780029297,37468.16796875,21.31184196472168,0,91196,1.0002314901548053,TIC 29781292,29781292,2,4,2,TESS
1354.1189193120704,2458354.118919312,42143.6640625,24.099775314331055,37480.47265625,21.315109252929688,0,91197,1.0005993146555898,TIC 29781292,29781292,2,4,2,TESS
1354.1203082037034,2458354.1203082036,42080.58984375,24.07847023010254,37412.3828125,21.296266555786133,0,91198,0.9991017699722398,TIC 29781292,29781292,2,4,2,TESS
1354.1216970953371,2458354.121697095,42123.51171875,24.08931541442871,37454.984375,21.305858612060547,0,91199,1.0001208460223203,TIC 29781292,29781292,2,4,2,TESS
1354.123085986971,2458354.123085987,42107.48828125,24.087169647216797,37438.12109375,21.3039608001709,0,91200,0.9997404082759215,TIC 29781292,29781292,2,4,2,TESS
1354.124474878546,2458354.1244748784,42126.4140625,24.09123420715332,37458.6875,21.30755615234375,0,91201,1.0001897551509342,TIC 29781292,29781292,2,4,2,TESS
1354.1258637701792,2458354.12586377,42105.828125,24.08946990966797,37443.95703125,21.305994033813477,0,91202,0.9997009918833765,TIC 29781292,29781292,2,4,2,TESS
1354.1272526618702,2458354.127252662,42107.8515625,24.087509155273438,37433.515625,21.30426025390625,0,91203,0.9997490335100548,TIC 29781292,29781292,2,4,2,TESS
1354.1286415535035,2458354.1286415537,42153.8671875,24.09882164001465,37483.64453125,21.314266204833984,0,91204,1.0008415631669485,TIC 29781292,29781292,2,4,2,TESS
1354.1300304451372,2458354.1300304453,42051.73046875,24.071327209472656,37387.21875,21.289949417114258,0,91205,0.9984165739531284,TIC 29781292,29781292,2,4,2,TESS
1354.1314193367705,2458354.131419337,42120.53125,24.091840744018555,37452.84765625,21.308090209960938,0,91206,1.0000500820046454,TIC 29781292,29781292,2,4,2,TESS
1354.1328082284615,2458354.1328082285,42075.7890625,24.078214645385742,37409.12890625,21.29604148864746,0,91207,0.9989877870394449,TIC 29781292,29781292,2,4,2,TESS
1354.1341971200955,2458354.13419712,42118.4140625,24.089866638183594,37442.13671875,21.306346893310547,0,91208,0.9999998145110939,TIC 29781292,29781292,2,4,2,TESS
1354.1355860117285,2458354.1355860117,42141.08984375,24.09678077697754,37472.03515625,21.31245994567871,0,91209,1.0005381960610318,TIC 29781292,29781292,2,4,2,TESS
1354.1369749034204,2458354.1369749033,42145.9921875,24.093015670776367,37466.359375,21.309131622314453,0,91210,1.0006545903496058,TIC 29781292,29781292,2,4,2,TESS
1354.138363795112,2458354.138363795,42099.39453125,24.084657669067383,37434.06640625,21.301738739013672,0,91211,0.999548241769208,TIC 29781292,29781292,2,4,2,TESS
1354.1397526867443,2458354.139752687,42094.6640625,24.078510284423828,37410.20703125,21.296302795410156,0,91212,0.9994359282365681,TIC 29781292,29781292,2,4,2,TESS
1354.1411415784362,2458354.1411415786,42108.07421875,24.085695266723633,37443.80078125,21.302656173706055,0,91213,0.9997543199438784,TIC 29781292,29781292,2,4,2,TESS
1354.1425304701281,2458354.14253047,42099.9296875,24.08721160888672,37424.73046875,21.303997039794922,0,91214,0.9995609477592755,TIC 29781292,29781292,2,4,2,TESS
1354.1439193618196,2458354.1439193618,42131.1328125,24.09331703186035,37452.0234375,21.309398651123047,0,91215,1.000301790450215,TIC 29781292,29781292,2,4,2,TESS
1354.1453082535108,2458354.1453082534,42101.0546875,24.0881404876709,37438.11328125,21.304819107055664,0,91216,0.999587658161753,TIC 29781292,29781292,2,4,2,TESS
1354.146697145202,2458354.1466971454,42097.07421875,24.07893943786621,37420.9453125,21.296682357788086,0,91217,0.9994931515640981,TIC 29781292,29781292,2,4,2,TESS
1354.148086036894,2458354.148086037,42131.3125,24.091907501220703,37453.75,21.308149337768555,0,91218,1.0003060566950552,TIC 29781292,29781292,2,4,2,TESS
1354.1494749285862,2458354.1494749286,42115.94921875,24.088214874267578,37447.8359375,21.304885864257812,0,91219,0.9999412927612212,TIC 29781292,29781292,2,4,2,TESS
1354.1508638203352,2458354.15086382,42080.82421875,24.078760147094727,37414.6015625,21.296524047851562,0,91220,0.9991073346394226,TIC 29781292,29781292,2,4,2,TESS
1354.1522527120262,2458354.152252712,42103.08203125,24.083377838134766,37435.63671875,21.300607681274414,0,91221,0.9996357925328844,TIC 29781292,29781292,2,4,2,TESS
1354.1536416037181,2458354.153641604,42140.7890625,24.093414306640625,37468.328125,21.309484481811523,0,91222,1.0005310547381472,TIC 29781292,29781292,2,4,2,TESS
1354.1550304954685,2458354.1550304955,42136.61328125,24.092571258544922,37467.1875,21.308738708496094,0,91223,1.00043191091784,TIC 29781292,29781292,2,4,2,TESS
1354.1564193871598,2458354.156419387,42136.48828125,24.093185424804688,37470.50390625,21.309282302856445,0,91224,1.0004289430953424,TIC 29781292,29781292,2,4,2,TESS
1354.1578082789085,2458354.1578082787,42108.03125,24.08641815185547,37439.921875,21.303295135498047,0,91225,0.9997532997548949,TIC 29781292,29781292,2,4,2,TESS
1354.1591971706587,2458354.1591971708,42144.55859375,24.092397689819336,37468.109375,21.30858612060547,0,91226,1.0006205531353376,TIC 29781292,29781292,2,4,2,TESS
1354.1605860623508,2458354.1605860624,42143.21484375,24.097652435302734,37468.1796875,21.313234329223633,0,91227,1.0005886490434894,TIC 29781292,29781292,2,4,2,TESS
1354.1619749541003,2458354.161974954,42140.51953125,24.0938777923584,37469.26953125,21.309894561767578,0,91228,1.0005246553708869,TIC 29781292,29781292,2,4,2,TESS
1354.16336384585,2458354.163363846,42112.9609375,24.089155197143555,37447.0703125,21.30571746826172,0,91229,0.9998703432546403,TIC 29781292,29781292,2,4,2,TESS
1354.1647527375992,2458354.1647527376,42110.48046875,24.087322235107422,37443.22265625,21.304094314575195,0,91230,0.9998114505269554,TIC 29781292,29781292,2,4,2,TESS
1354.1661416293496,2458354.166141629,42086.31640625,24.080888748168945,37418.38671875,21.298404693603516,0,91231,0.9992377333404067,TIC 29781292,29781292,2,4,2,TESS
1354.1675305211,2458354.1675305213,42123.1171875,24.088762283325195,37449.97265625,21.305370330810547,0,91232,1.0001114788325625,TIC 29781292,29781292,2,4,2,TESS
1354.1689194128487,2458354.168919413,42106.17578125,24.08718490600586,37443.50390625,21.30397605895996,0,91233,0.9997092461396976,TIC 29781292,29781292,2,4,2,TESS
1354.1703083046564,2458354.1703083045,42139.05859375,24.09546661376953,37469.68359375,21.31130027770996,0,91234,1.0004899689454474,TIC 29781292,29781292,2,4,2,TESS
1354.1716971964067,2458354.1716971966,42159.921875,24.098005294799805,37482.359375,21.31354522705078,0,91235,1.0009853170691714,TIC 29781292,29781292,2,4,2,TESS
1354.173086088156,2458354.173086088,42103.078125,24.086910247802734,37433.83984375,21.30373191833496,0,91236,0.9996356997884314,TIC 29781292,29781292,2,4,2,TESS
1354.1744749799643,2458354.1744749798,42165.83203125,24.096481323242188,37480.95703125,21.312196731567383,0,91237,1.0011256394266315,TIC 29781292,29781292,2,4,2,TESS
1354.175863871714,2458354.175863872,42118.59375,24.08635902404785,37447.9921875,21.30324363708496,0,91238,1.000004080755934,TIC 29781292,29781292,2,4,2,TESS
1354.177252763522,2458354.1772527634,42124.0859375,24.092273712158203,37457.00390625,21.308475494384766,0,91239,1.0001344794569182,TIC 29781292,29781292,2,4,2,TESS
1354.1786416553302,2458354.1786416555,42102.2109375,24.084636688232422,37440.44140625,21.301721572875977,0,91240,0.999615110519855,TIC 29781292,29781292,2,4,2,TESS
1354.1800305470795,2458354.180030547,42142.59765625,24.0941219329834,37476.953125,21.310110092163086,0,91241,1.000573995419908,TIC 29781292,29781292,2,4,2,TESS
1354.181419438888,2458354.1814194387,42128.21875,24.09135627746582,37463.1953125,21.30766487121582,0,91242,1.0002326030882418,TIC 29781292,29781292,2,4,2,TESS
1354.1828083306957,2458354.1828083307,42150.38671875,24.094139099121094,37474.8359375,21.310123443603516,0,91243,1.0007589278592837,TIC 29781292,29781292,2,4,2,TESS
1354.1841972225027,2458354.1841972223,42145.89453125,24.090190887451172,37463.8515625,21.306631088256836,0,91244,1.0006522717382795,TIC 29781292,29781292,2,4,2,TESS
1354.1855861143113,2458354.1855861144,42131.68359375,24.094688415527344,37454.3203125,21.310611724853516,0,91245,1.0003148674180946,TIC 29781292,29781292,2,4,2,TESS
1354.1869750061198,2458354.186975006,42136.66796875,24.089759826660156,37454.5859375,21.306249618530273,0,91246,1.0004332093401826,TIC 29781292,29781292,2,4,2,TESS
1354.1883638979273,2458354.188363898,42124.76171875,24.090272903442383,37454.203125,21.30670738220215,0,91247,1.0001505242472952,TIC 29781292,29781292,2,4,2,TESS
1354.1897527897352,2458354.1897527897,42100.203125,24.08687400817871,37439.28515625,21.303699493408203,0,91248,0.9995674398709887,TIC 29781292,29781292,2,4,2,TESS
1354.1911416815428,2458354.1911416817,42167.17578125,24.103153228759766,37493.65234375,21.318096160888672,0,91249,1.0011575435184796,TIC 29781292,29781292,2,4,2,TESS
1354.1925305734096,2458354.1925305733,42121.85546875,24.086196899414062,37449.0234375,21.3031005859375,0,91250,1.0000815223742283,TIC 29781292,29781292,2,4,2,TESS
1354.193919465218,2458354.1939194654,42167.43359375,24.100332260131836,37491.87890625,21.315601348876953,0,91251,1.0011636646523807,TIC 29781292,29781292,2,4,2,TESS
1354.195308357025,2458354.195308357,42146.90234375,24.09413719177246,37465.85546875,21.310121536254883,0,91252,1.0006761998071658,TIC 29781292,29781292,2,4,2,TESS
1354.1966972488908,2458354.196697249,42119.89453125,24.08962059020996,37448.4765625,21.306127548217773,0,91253,1.0000349646587987,TIC 29781292,29781292,2,4,2,TESS
1354.1980861407576,2458354.1980861407,42095.546875,24.078886032104492,37424.71875,21.296634674072266,0,91254,0.9994568884829568,TIC 29781292,29781292,2,4,2,TESS
1354.199475032566,2458354.1994750327,42087.578125,24.07990074157715,37422.4375,21.297531127929688,0,91255,0.9992676897987408,TIC 29781292,29781292,2,4,2,TESS
1354.2008639244316,2458354.2008639243,42143.6328125,24.093711853027344,37471.78125,21.30974769592285,0,91256,1.0005985726999653,TIC 29781292,29781292,2,4,2,TESS
