TIME,BJD_TDB,PDCSAP_FLUX,PDCSAP_FLUX_ERR,SAP_FLUX,SAP_FLUX_ERR,QUALITY,CADENCENO,rel_flux,OBJECT,TICID,SECTOR,CAMERA,CCD,MISSION
1382.0403449457235,2458382.0403449456,,,563.8546752929688,6.027297019958496,0,111297,,TIC 244161191,244161191,3,1,4,TESS
1382.0417338519667,2458382.041733852,,,559.3729858398438,6.019518852233887,0,111298,,TIC 244161191,244161191,3,1,4,TESS
1382.0431227582105,2458382.043122758,,,562.4430541992188,6.017514228820801,0,111299,,TIC 244161191,244161191,3,1,4,TESS
1382.0445116644544,2458382.0445116647,,,565.9574584960938,6.01949405670166,0,111300,,TIC 244161191,244161191,3,1,4,TESS
1382.0459005706978,2458382.0459005707,,,557.5529174804688,6.004742622375488,0,111301,,TIC 244161191,244161191,3,1,4,TESS
1382.0472894769416,2458382.0472894767,,,558.935546875,6.005544662475586,0,111302,,TIC 244161191,244161191,3,1,4,TESS
1382.0486783831855,2458382.048678383,,,565.9380493164062,6.0005693435668945,0,111303,,TIC 244161191,244161191,3,1,4,TESS
1382.0500672894289,2458382.0500672893,,,554.9893798828125,5.993746757507324,0,111304,,TIC 244161191,244161191,3,1,4,TESS
1382.0514561956727,2458382.051456196,,,552.8991088867188,5.987585544586182,0,111305,,TIC 244161191,244161191,3,1,4,TESS
1382.0528451019165,2458382.052845102,,,552.1659545898438,5.986667633056641,0,111306,,TIC 244161191,244161191,3,1,4,TESS
1382.0542340081604,2458382.0542340083,,,566.9205322265625,5.989813327789307,0,111307,,TIC 244161191,244161191,3,1,4,TESS
1382.0556229144045,2458382.0556229143,,,555.7523193359375,5.988672733306885,0,111308,,TIC 244161191,244161191,3,1,4,TESS
1382.0570118201815,2458382.0570118204,,,550.8578491210938,5.974772930145264,0,111309,,TIC 244161191,244161191,3,1,4,TESS
1382.0584007264245,2458382.0584007264,,,551.9031372070312,5.974106311798096,0,111310,,TIC 244161191,244161191,3,1,4,TESS
1382.0597896326683,2458382.0597896324,,,554.4014892578125,5.973717212677002,0,111311,,TIC 244161191,244161191,3,1,4,TESS
1382.0611785389117,2458382.061178539,,,542.1422119140625,5.965338230133057,0,111312,,TIC 244161191,244161191,3,1,4,TESS
1382.0625674451555,2458382.062567445,,,550.2274780273438,5.966480731964111,0,111313,,TIC 244161191,244161191,3,1,4,TESS
1382.0639563509337,2458382.063956351,,,554.9689331054688,5.961164951324463,0,111314,,TIC 244161191,244161191,3,1,4,TESS
1382.0653452571778,2458382.065345257,,,561.0592041015625,5.968901634216309,0,111315,,TIC 244161191,244161191,3,1,4,TESS
1382.0667341634219,2458382.0667341636,,,556.7538452148438,5.967628479003906,0,111316,,TIC 244161191,244161191,3,1,4,TESS
1382.0681230696648,2458382.0681230696,,,553.2854614257812,5.960720539093018,0,111317,,TIC 244161191,244161191,3,1,4,TESS
1382.069511975443,2458382.0695119756,,,547.2188720703125,5.955892562866211,0,111318,,TIC 244161191,244161191,3,1,4,TESS
1382.070900881687,2458382.0709008817,,,545.1455078125,5.955323219299316,0,111319,,TIC 244161191,244161191,3,1,4,TESS
1382.0722897879302,2458382.0722897877,,,559.4966430664062,5.964360237121582,0,111320,,TIC 244161191,244161191,3,1,4,TESS
1382.073678693708,2458382.0736786937,,,557.42333984375,5.9612603187561035,0,111321,,TIC 244161191,244161191,3,1,4,TESS
1382.0750675999511,2458382.0750676,,,553.2798461914062,5.9632415771484375,0,111322,,TIC 244161191,244161191,3,1,4,TESS
1382.0764565061952,2458382.0764565063,,,543.3743896484375,5.9454026222229,0,111323,,TIC 244161191,244161191,3,1,4,TESS
1382.0778454119734,2458382.077845412,,,545.1060180664062,5.954120635986328,0,111324,,TIC 244161191,244161191,3,1,4,TESS
1382.0792343182163,2458382.0792343183,,,551.1676025390625,5.951507568359375,0,111325,,TIC 244161191,244161191,3,1,4,TESS
1382.0806232244604,2458382.0806232244,,,548.3230590820312,5.953494071960449,0,111326,,TIC 244161191,244161191,3,1,4,TESS
1382.0820121302388,2458382.0820121304,,,551.5540161132812,5.957417964935303,0,111327,,TIC 244161191,244161191,3,1,4,TESS
1382.0834010364817,2458382.0834010364,,,560.2676391601562,5.961849212646484,0,111328,,TIC 244161191,244161191,3,1,4,TESS
1382.0847899422602,2458382.0847899425,,,550.0197143554688,5.955168724060059,0,111329,,TIC 244161191,244161191,3,1,4,TESS
1382.0861788485042,2458382.0861788485,,,546.742919921875,5.955395698547363,0,111330,,TIC 244161191,244161191,3,1,4,TESS
1382.0875677542824,2458382.087567754,,,549.6917724609375,5.9575724601745605,0,111331,,TIC 244161191,244161191,3,1,4,TESS
1382.0889566605263,2458382.0889566606,,,555.711669921875,5.959657192230225,0,111332,,TIC 244161191,244161191,3,1,4,TESS
1382.090345566303,2458382.090345566,,,545.0890502929688,5.9550862312316895,0,111333,,TIC 244161191,244161191,3,1,4,TESS
1382.0917344725465,2458382.0917344727,,,550.4403686523438,5.961414813995361,0,111334,,TIC 244161191,244161191,3,1,4,TESS
1382.0931233783247,2458382.093123378,,,545.73681640625,5.951830863952637,0,111335,,TIC 244161191,244161191,3,1,4,TESS
1382.0945122845676,2458382.0945122847,,,550.065673828125,5.966919422149658,0,111336,,TIC 244161191,244161191,3,1,4,TESS
1382.095901190346,2458382.0959011903,,,557.1270751953125,5.96883487701416,0,111337,,TIC 244161191,244161191,3,1,4,TESS
1382.09729009659,2458382.097290097,,,537.6197509765625,5.953866958618164,0,111338,,TIC 244161191,244161191,3,1,4,TESS
1382.0986790023683,2458382.0986790024,,,542.7701416015625,5.953222751617432,0,111339,,TIC 244161191,244161191,3,1,4,TESS
1382.1000679081465,2458382.100067908,,,544.6102294921875,5.959934711456299,0,111340,,TIC 244161191,244161191,3,1,4,TESS
1382.1014568143898,2458382.1014568144,,,551.4467163085938,5.9704813957214355,0,111341,,TIC 244161191,244161191,3,1,4,TESS
1382.102845720168,2458382.10284572,,,549.3073120117188,5.965275764465332,0,111342,,TIC 244161191,244161191,3,1,4,TESS
1382.1042346259462,2458382.104234626,,,538.4280395507812,5.961923122406006,0,111343,,TIC 244161191,244161191,3,1,4,TESS
1382.1056235321894,2458382.105623532,,,546.474853515625,5.97095251083374,0,111344,,TIC 244161191,244161191,3,1,4,TESS
1382.107012437967,2458382.107012438,,,546.0278930664062,5.970988750457764,0,111345,,TIC 244161191,244161191,3,1,4,TESS
1382.1084013437446,2458382.1084013437,,,541.1480102539062,5.96677303314209,0,111346,,TIC 244161191,244161191,3,1,4,TESS
