TIME,BJD_TDB,PDCSAP_FLUX,PDCSAP_FLUX_ERR,SAP_FLUX,SAP_FLUX_ERR,QUALITY,CADENCENO,rel_flux,OBJECT,TICID,SECTOR,CAMERA,CCD,MISSION
1382.0355611724194,2458382.0355611723,,,8287.8701171875,12.452893257141113,0,111297,,TIC 25155310,25155310,3,4,2,TESS
1382.036950047696,2458382.0369500476,,,8301.7138671875,12.451249122619629,0,111298,,TIC 25155310,25155310,3,4,2,TESS
1382.0383389229735,2458382.038338923,,,8297.9130859375,12.445627212524414,0,111299,,TIC 25155310,25155310,3,4,2,TESS
1382.0397277982509,2458382.039727798,,,8292.859375,12.437108993530273,0,111300,,TIC 25155310,25155310,3,4,2,TESS
1382.0411166735278,2458382.0411166735,,,8317.9814453125,12.438620567321777,0,111301,,TIC 25155310,25155310,3,4,2,TESS
1382.0425055488051,2458382.042505549,,,8288.607421875,12.4169921875,0,111302,,TIC 25155310,25155310,3,4,2,TESS
1382.0438944240825,2458382.043894424,,,8315.794921875,12.41739273071289,0,111303,,TIC 25155310,25155310,3,4,2,TESS
1382.0452832994176,2458382.0452832994,,,8289.4892578125,12.409189224243164,0,111304,,TIC 25155310,25155310,3,4,2,TESS
1382.046672174695,2458382.0466721747,,,8320.033203125,12.407124519348145,0,111305,,TIC 25155310,25155310,3,4,2,TESS
1382.0480610499724,2458382.04806105,,,8305.330078125,12.405481338500977,0,111306,,TIC 25155310,25155310,3,4,2,TESS
1382.049449925308,2458382.0494499253,,,8287.3095703125,12.398187637329102,0,111307,,TIC 25155310,25155310,3,4,2,TESS
1382.0508388005856,2458382.0508388006,,,8292.376953125,12.389237403869629,0,111308,,TIC 25155310,25155310,3,4,2,TESS
1382.05222767592,2458382.052227676,,,8277.9453125,12.380847930908203,0,111309,,TIC 25155310,25155310,3,4,2,TESS
1382.0536165512547,2458382.053616551,,,8314.8046875,12.38490104675293,0,111310,,TIC 25155310,25155310,3,4,2,TESS
1382.0550054265902,2458382.0550054265,,,8291.7197265625,12.37197494506836,0,111311,,TIC 25155310,25155310,3,4,2,TESS
1382.0563943018672,2458382.056394302,,,8304.9296875,12.380293846130371,0,111312,,TIC 25155310,25155310,3,4,2,TESS
1382.0577831772027,2458382.057783177,,,8289.037109375,12.365279197692871,0,111313,,TIC 25155310,25155310,3,4,2,TESS
1382.0591720525383,2458382.0591720524,,,8288.046875,12.355213165283203,0,111314,,TIC 25155310,25155310,3,4,2,TESS
