TIME,BJD_TDB,PDCSAP_FLUX,PDCSAP_FLUX_ERR,SAP_FLUX,SAP_FLUX_ERR,QUALITY,CADENCENO,rel_flux,OBJECT,TICID,SECTOR,CAMERA,CCD,MISSION
1354.1059744661375,2458354.105974466,,,41473.875,22.750202178955078,168,91186,,TIC 100100827,100100827,2,2,2,TESS
1354.1073633965957,2458354.107363397,,,42353.21484375,22.963298797607422,32,91187,,TIC 100100827,100100827,2,2,2,TESS
1354.1087523272854,2458354.1087523275,,,42715.28515625,23.04631233215332,32,91188,,TIC 100100827,100100827,2,2,2,TESS
1354.1101412577432,2458354.1101412578,,,42860.66796875,23.08734130859375,32,91189,,TIC 100100827,100100827,2,2,2,TESS
1354.1115301884342,2458354.1115301885,,,42913.38671875,23.099496841430664,32,91190,,TIC 100100827,100100827,2,2,2,TESS
1354.1129191188925,2458354.1129191187,47664.09375,25.826339721679688,42952.1015625,23.10599136352539,0,91191,1.0003745048141248,TIC 100100827,100100827,2,2,2,TESS
1354.1143080495835,2458354.1143080494,47617.3203125,25.815792083740234,42924.08203125,23.096553802490234,0,91192,0.9993928234121259,TIC 100100827,100100827,2,2,2,TESS
1354.1156969800406,2458354.11569698,,,42820.60546875,23.077760696411133,128,91193,,TIC 100100827,100100827,2,2,2,TESS
1354.117085910731,2458354.117085911,47620.6953125,25.81936264038086,42906.66796875,23.099748611450195,0,91194,0.9994636579478973,TIC 100100827,100100827,2,2,2,TESS
1354.1184748411893,2458354.118474841,47661.63671875,25.818147659301758,42931.48046875,23.098663330078125,0,91195,1.000322936616208,TIC 100100827,100100827,2,2,2,TESS
1354.1198637718799,2458354.119863772,47617.6875,25.81452178955078,42907.984375,23.095415115356445,0,91196,0.9994005299472676,TIC 100100827,100100827,2,2,2,TESS
1354.1212527023374,2458354.1212527025,47633.296875,25.817485809326172,42932.15625,23.098068237304688,0,91197,0.9997281396752106,TIC 100100827,100100827,2,2,2,TESS
1354.122641632795,2458354.122641633,47657.46484375,25.828018188476562,42953.88671875,23.10749053955078,0,91198,1.0002353772594905,TIC 100100827,100100827,2,2,2,TESS
1354.124030563486,2458354.1240305635,47616.703125,25.81999969482422,42926.4375,23.100318908691406,0,91199,0.9993798698743342,TIC 100100827,100100827,2,2,2,TESS
1354.1254194939445,2458354.1254194938,47655.71875,25.82712173461914,42965.125,23.106689453125,0,91200,1.0001987302253588,TIC 100100827,100100827,2,2,2,TESS
1354.126808424402,2458354.1268084245,47631.9765625,25.820125579833984,42930.26171875,23.100431442260742,0,91201,0.9997004289424666,TIC 100100827,100100827,2,2,2,TESS
1354.1281973550927,2458354.128197355,47662.84765625,25.831113815307617,42966.6484375,23.110260009765625,0,91202,1.0003483517852927,TIC 100100827,100100827,2,2,2,TESS
1354.12958628555,2458354.1295862854,47633.55859375,25.825565338134766,42946.51171875,23.105297088623047,0,91203,0.9997336326311095,TIC 100100827,100100827,2,2,2,TESS
1354.1309752160078,2458354.130975216,47656.875,25.826980590820312,42950.26171875,23.106563568115234,0,91204,1.0002229976126138,TIC 100100827,100100827,2,2,2,TESS
1354.1323641466988,2458354.132364147,47627.07421875,25.819427490234375,42928.91796875,23.09980583190918,0,91205,0.999597538499882,TIC 100100827,100100827,2,2,2,TESS
1354.1337530771566,2458354.133753077,47671.9765625,25.826953887939453,42960.19140625,23.10654067993164,0,91206,1.0005399493664244,TIC 100100827,100100827,2,2,2,TESS
1354.135142007614,2458354.135142008,47671.31640625,25.82724380493164,42966.86328125,23.106800079345703,0,91207,1.0005260940000524,TIC 100100827,100100827,2,2,2,TESS
1354.1365309380724,2458354.136530938,47678.40234375,25.834428787231445,42978.3046875,23.11322784423828,0,91208,1.0006748137314059,TIC 100100827,100100827,2,2,2,TESS
1354.1379198687628,2458354.137919869,47664.87109375,25.83194351196289,42969.26953125,23.111003875732422,0,91209,1.000390819712989,TIC 100100827,100100827,2,2,2,TESS
1354.139308799221,2458354.139308799,47631.0859375,25.82655906677246,42945.9609375,23.106185913085938,0,91210,0.9996817364955269,TIC 100100827,100100827,2,2,2,TESS
1354.1406977296788,2458354.14069773,47613.6640625,25.81208610534668,42914.19921875,23.093236923217773,0,91211,0.9993160859983734,TIC 100100827,100100827,2,2,2,TESS
1354.1420866601356,2458354.14208666,47665.8515625,25.833938598632812,42974.8359375,23.112789154052734,0,91212,1.000411397801506,TIC 100100827,100100827,2,2,2,TESS
1354.1434755905939,2458354.1434755907,47658.328125,25.8208065032959,42922.86328125,23.101041793823242,0,91213,1.0002534958155154,TIC 100100827,100100827,2,2,2,TESS
1354.144864521285,2458354.1448645215,47648.70703125,25.82375717163086,42953.58203125,23.103679656982422,0,91214,1.000051568197917,TIC 100100827,100100827,2,2,2,TESS
1354.1462534517427,2458354.1462534517,47651.671875,25.823413848876953,42941.46875,23.103374481201172,0,91215,1.000113794369966,TIC 100100827,100100827,2,2,2,TESS
1354.1476423822003,2458354.1476423824,47648.0859375,25.82192039489746,42927.13671875,23.102035522460938,0,91216,1.000038532675709,TIC 100100827,100100827,2,2,2,TESS
1354.1490313126578,2458354.1490313127,47655.75,25.820409774780273,42954.96484375,23.100683212280273,0,91217,1.00019938610069,TIC 100100827,100100827,2,2,2,TESS
1354.150420243116,2458354.150420243,47682.23828125,25.8330020904541,42970.984375,23.11195182800293,0,91218,1.0007553224283128,TIC 100100827,100100827,2,2,2,TESS
1354.1518091735745,2458354.1518091736,47629.578125,25.82557487487793,42932.1953125,23.105304718017578,0,91219,0.9996500905107957,TIC 100100827,100100827,2,2,2,TESS
1354.1531981040316,2458354.153198104,47651.15625,25.82386589050293,42948.26171875,23.103776931762695,0,91220,1.000102972427001,TIC 100100827,100100827,2,2,2,TESS
1354.154587034489,2458354.1545870346,47632.6640625,25.818634033203125,42923.98046875,23.099096298217773,0,91221,0.9997148581997534,TIC 100100827,100100827,2,2,2,TESS
1354.1559759649472,2458354.155975965,47617.7890625,25.814735412597656,42915.58203125,23.09560775756836,0,91222,0.9994026615420941,TIC 100100827,100100827,2,2,2,TESS
1354.1573648954056,2458354.1573648956,47647.2109375,25.81483268737793,42936.65625,23.09569549560547,0,91223,1.000020168166435,TIC 100100827,100100827,2,2,2,TESS
1354.1587538258632,2458354.158753826,47684.5859375,25.827205657958984,42983.08984375,23.10676383972168,0,91224,1.0008045950625706,TIC 100100827,100100827,2,2,2,TESS
1354.16014275632,2458354.1601427565,47657.1953125,25.82122039794922,42937.14453125,23.101411819458008,0,91225,1.0002297203347588,TIC 100100827,100100827,2,2,2,TESS
1354.1615316867783,2458354.161531687,47688.23828125,25.83169937133789,42977.171875,23.11078453063965,0,91226,1.0008812504919065,TIC 100100827,100100827,2,2,2,TESS
1354.1629206172368,2458354.162920617,47655.140625,25.821247100830078,42932.79296875,23.1014347076416,0,91227,1.0001865965317311,TIC 100100827,100100827,2,2,2,TESS
1354.1643095476943,2458354.1643095477,47685.16796875,25.83082389831543,42978.8515625,23.110000610351562,0,91228,1.0008168107406143,TIC 100100827,100100827,2,2,2,TESS
1354.165698478152,2458354.165698478,47622.64453125,25.816448211669922,42911.703125,23.097139358520508,0,91229,0.9995045681716819,TIC 100100827,100100827,2,2,2,TESS
1354.1670874086094,2458354.1670874087,47610.84765625,25.809309005737305,42906.29296875,23.09075355529785,0,91230,0.9992569752341475,TIC 100100827,100100827,2,2,2,TESS
1354.1684763390679,2458354.168476339,47631.296875,25.81401252746582,42917.39453125,23.094961166381836,0,91231,0.9996861636540126,TIC 100100827,100100827,2,2,2,TESS
1354.1698652695263,2458354.1698652697,47671.26953125,25.823833465576172,42959.328125,23.103748321533203,0,91232,1.0005251101870556,TIC 100100827,100100827,2,2,2,TESS
1354.1712541999832,2458354.1712542,47698.66015625,25.824384689331055,42978.7421875,23.1042423248291,0,91233,1.0010999849148674,TIC 100100827,100100827,2,2,2,TESS
1354.1726431304407,2458354.1726431306,47650.34375,25.823387145996094,42945.3359375,23.103347778320312,0,91234,1.0000859196683893,TIC 100100827,100100827,2,2,2,TESS
